source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,geometry_ref
18653476,BRA,aluminum,2020-02-01 00:00:00,2020-02-29 00:00:00,month,co2,125490,0.21436257,T of CO2 per T of aluminum,3500000,T of aluminum,1,585409,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,131900.18077458,0.21436257,125489.83198893,65465.66785836,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-02-01 00:00:00,2020-02-29 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,585409,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,131900.18077458,0.21436257,125489.83198893,65465.66785836,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-02-01 00:00:00,2020-02-29 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,585409,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,131900.18077458,0.21436257,125489.83198893,65465.66785836,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-02-01 00:00:00,2020-02-29 00:00:00,month,co2e_100yr,125490,,,3500000,T of aluminum,1,585409,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,131900.18077458,0.21436257,125489.83198893,65465.66785836,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2020-02-01 00:00:00,2020-02-29 00:00:00,month,co2e_20yr,125490,,,3500000,T of aluminum,1,585409,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22531277,131900.18077458,0.21436257,125489.83198893,65465.66785836,0.0109502,0.11182889,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-02-01 00:00:00,2021-02-28 00:00:00,month,co2,121358,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,577936,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,127557.58790553,0.20998571,121358.28913332,63310.32022548,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-02-01 00:00:00,2021-02-28 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,577936,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,127557.58790553,0.20998571,121358.28913332,63310.32022548,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-02-01 00:00:00,2021-02-28 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,577936,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,127557.58790553,0.20998571,121358.28913332,63310.32022548,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-02-01 00:00:00,2021-02-28 00:00:00,month,co2e_100yr,121358,,,3500000,T of aluminum,1,577936,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,127557.58790553,0.20998571,121358.28913332,63310.32022548,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2021-02-01 00:00:00,2021-02-28 00:00:00,month,co2e_20yr,121358,,,3500000,T of aluminum,1,577936,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,127557.58790553,0.20998571,121358.28913332,63310.32022548,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2022-02-01 00:00:00,2022-02-28 00:00:00,month,co2,103704,0.20998571,T of CO2 per T of aluminum,3500000,T of aluminum,1,493861,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,109001.25776841,0.20998571,103703.79664087,54100.30596854,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2022-02-01 00:00:00,2022-02-28 00:00:00,month,ch4,,,field_not_modeled,3500000,T of aluminum,1,493861,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,109001.25776841,0.20998571,103703.79664087,54100.30596854,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
18653476,BRA,aluminum,2022-02-01 00:00:00,2022-02-28 00:00:00,month,n2o,,,field_not_modeled,3500000,T of aluminum,1,493861,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Sao Luis Alumina Refinery and Aluminum Smelter,Refinery,-2.708176,-44.349249,0.22071233,109001.25776841,0.20998571,103703.79664087,54100.30596854,0.01072662,0.10954557,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-44.349249_-2.708176
